Date,Open,High,Low,Close
1993-09-22,1899.540039,1899.540039,1899.540039,1899.540039
1993-09-23,1902.140015,1902.140015,1902.140015,1902.140015
1993-09-24,1890.180054,1890.180054,1890.180054,1890.180054
1993-09-27,1914.4000239999998,1914.4000239999998,1914.4000239999998,1914.4000239999998
1993-09-28,1915.609985,1915.609985,1915.609985,1915.609985
1993-09-29,1908.969971,1908.969971,1908.969971,1908.969971
1993-09-30,1910.22998,1910.22998,1910.22998,1910.22998
1993-10-01,1920.459961,1920.459961,1920.459961,1920.459961
1993-10-04,1934.9899899999998,1934.9899899999998,1934.9899899999998,1934.9899899999998
1993-10-05,1973.449951,1973.449951,1973.449951,1973.449951
1993-10-06,1994.089966,1994.089966,1994.089966,1994.089966
1993-10-07,1991.949951,1991.949951,1991.949951,1991.949951
1993-10-08,2015.709961,2015.709961,2015.709961,2015.709961
1993-10-11,2009.280029,2009.280029,2009.280029,2009.280029
1993-10-12,2004.109985,2004.109985,2004.109985,2004.109985
1993-10-13,1999.5999760000002,1999.5999760000002,1999.5999760000002,1999.5999760000002
1993-10-14,1995.3499760000002,1995.3499760000002,1995.3499760000002,1995.3499760000002
1993-10-15,2023.2600100000002,2023.2600100000002,2023.2600100000002,2023.2600100000002
1993-10-18,2032.25,2032.25,2032.25,2032.25
1993-10-19,2036.930054,2036.930054,2036.930054,2036.930054
1993-10-20,2029.869995,2029.869995,2029.869995,2029.869995
1993-10-21,2048.050049,2048.050049,2048.050049,2048.050049
1993-10-22,2083.6201170000004,2083.6201170000004,2083.6201170000004,2083.6201170000004
1993-10-25,2061.179932,2061.179932,2061.179932,2061.179932
1993-10-26,2048.75,2048.75,2048.75,2048.75
1993-10-27,2040.969971,2040.969971,2040.969971,2040.969971
1993-10-28,2053.659912,2053.659912,2053.659912,2053.659912
1993-10-29,2064.97998,2064.97998,2064.97998,2064.97998
1993-11-01,2068.51001,2068.51001,2068.51001,2068.51001
1993-11-02,2086.399902,2086.399902,2086.399902,2086.399902
1993-11-03,2086.219971,2086.219971,2086.219971,2086.219971
1993-11-04,2057.100098,2057.100098,2057.100098,2057.100098
1993-11-05,2013.6500239999998,2013.6500239999998,2013.6500239999998,2013.6500239999998
1993-11-08,2007.5,2007.5,2007.5,2007.5
1993-11-09,2040.7399899999998,2040.7399899999998,2040.7399899999998,2040.7399899999998
1993-11-10,2020.109985,2020.109985,2020.109985,2020.109985
1993-11-11,2021.810059,2021.810059,2021.810059,2021.810059
1993-11-12,2023.060059,2023.060059,2023.060059,2023.060059
1993-11-15,2047.199951,2047.199951,2047.199951,2047.199951
1993-11-16,2070.169922,2070.169922,2070.169922,2070.169922
1993-11-18,2075.98999,2075.98999,2075.98999,2075.98999
1993-11-19,2072.1298829999996,2072.1298829999996,2072.1298829999996,2072.1298829999996
1993-11-22,2020.359985,2020.359985,2020.359985,2020.359985
1993-11-23,2027.9899899999998,2027.9899899999998,2027.9899899999998,2027.9899899999998
1993-11-24,2036.449951,2036.449951,2036.449951,2036.449951
1993-11-25,2057.800049,2057.800049,2057.800049,2057.800049
1993-11-26,2045.25,2045.25,2045.25,2045.25
1993-11-29,2052.090088,2052.090088,2052.090088,2052.090088
1993-11-30,2052.919922,2052.919922,2052.919922,2052.919922
1993-12-01,2089.77002,2089.77002,2089.77002,2089.77002
1993-12-02,2099.76001,2099.76001,2099.76001,2099.76001
1993-12-03,2128.300049,2128.300049,2128.300049,2128.300049
1993-12-06,2118.01001,2118.01001,2118.01001,2118.01001
1993-12-07,2127.389893,2127.389893,2127.389893,2127.389893
1993-12-08,2165.949951,2165.949951,2165.949951,2165.949951
1993-12-09,2166.580078,2166.580078,2166.580078,2166.580078
1993-12-10,2165.5,2165.5,2165.5,2165.5
1993-12-13,2163.830078,2163.830078,2163.830078,2163.830078
1993-12-14,2161.52002,2169.179932,2128.070068,2128.070068
1993-12-15,2132.070068,2140.949951,2113.26001,2128.330078
1993-12-16,2133.100098,2144.219971,2132.02002,2144.030029
1993-12-17,2150.459961,2158.560059,2147.860107,2154.76001
1993-12-20,2159.209961,2190.8701170000004,2158.580078,2188.179932
1993-12-21,2192.070068,2196.159912,2179.840088,2183.780029
1993-12-22,2190.320068,2210.800049,2182.389893,2209.169922
1993-12-23,2217.550049,2227.6298829999996,2215.139893,2227.6298829999996
1993-12-27,2233.0,2268.110107,2232.76001,2266.699951
1993-12-28,2271.300049,2284.179932,2235.899902,2236.909912
1993-12-29,2234.830078,2237.949951,2216.169922,2229.6201170000004
1993-12-30,2236.25,2258.169922,2231.040039,2255.290039
1994-01-03,2252.429932,2277.969971,2231.139893,2274.6201170000004
1994-01-04,2280.399902,2280.409912,2247.889893,2249.850098
1994-01-05,2264.23999,2266.209961,2221.889893,2223.610107
1994-01-06,2228.090088,2228.48999,2206.459961,2220.6298829999996
1994-01-07,2218.959961,2227.639893,2201.820068,2224.949951
1994-01-10,2231.840088,2238.01001,2222.0,2225.0
1994-01-11,2225.429932,2235.610107,2225.179932,2228.100098
1994-01-12,2227.1201170000004,2227.790039,2182.060059,2182.060059
1994-01-13,2171.5,2183.709961,2134.100098,2142.3701170000004
1994-01-14,2151.199951,2153.350098,2128.449951,2151.050049
1994-01-17,2153.159912,2155.72998,2113.030029,2115.560059
1994-01-18,2108.330078,2131.25,2105.23999,2130.350098
1994-01-19,2133.320068,2138.97998,2128.830078,2132.52002
1994-01-20,2133.290039,2136.419922,2093.800049,2098.360107
1994-01-21,2096.01001,2096.01001,2072.429932,2073.939941
1994-01-24,2065.820068,2107.290039,2056.110107,2107.290039
1994-01-25,2103.639893,2129.449951,2090.659912,2090.780029
1994-01-26,2095.159912,2128.659912,2090.669922,2128.659912
1994-01-27,2136.300049,2143.320068,2123.310059,2123.310059
1994-01-28,2129.570068,2160.52002,2128.399902,2156.610107
1994-01-31,2166.070068,2196.1298829999996,2161.77002,2192.600098
1994-02-01,2207.060059,2208.399902,2175.090088,2181.8798829999996
1994-02-02,2186.350098,2191.8701170000004,2175.320068,2184.050049
1994-02-03,2192.860107,2197.310059,2135.840088,2137.080078
1994-02-04,2130.810059,2143.909912,2128.659912,2143.899902
1994-02-07,2096.409912,2099.659912,2069.26001,2095.110107
1994-02-08,2109.469971,2111.889893,2099.179932,2099.570068
1994-02-09,2090.080078,2116.429932,2085.02002,2116.429932
1994-02-10,2120.52002,2121.709961,2108.639893,2119.689941
1994-02-11,2119.199951,2119.5,2089.72998,2108.77002
1994-02-14,2110.310059,2120.51001,2099.040039,2101.929932
1994-02-15,2103.530029,2132.219971,2100.080078,2130.709961
1994-02-16,2142.469971,2144.389893,2126.560059,2135.25
1994-02-17,2137.840088,2176.360107,2130.360107,2162.290039
1994-02-18,2155.840088,2155.840088,2129.840088,2133.850098
1994-02-21,2115.48999,2120.320068,2107.659912,2108.060059
1994-02-22,2117.280029,2123.689941,2100.830078,2113.639893
1994-02-23,2118.159912,2142.72998,2117.75,2140.25
1994-02-24,2131.8798829999996,2134.3701170000004,2071.52002,2082.899902
1994-02-25,2069.060059,2083.790039,2053.649902,2075.330078
1994-02-28,2087.48999,2104.639893,2083.26001,2103.23999
1994-03-01,2101.98999,2101.98999,2056.530029,2056.610107
1994-03-02,2042.7600100000002,2045.569946,1999.109985,2018.689941
1994-03-03,2031.790039,2044.449951,2020.0100100000002,2044.449951
1994-03-04,2043.3299559999998,2076.76001,2043.3299559999998,2076.76001
1994-03-07,2087.75,2136.820068,2085.929932,2132.1201170000004
1994-03-08,2132.639893,2140.050049,2124.199951,2125.469971
1994-03-09,2119.530029,2129.219971,2112.469971,2118.01001
1994-03-10,2130.0,2145.669922,2124.51001,2124.51001
1994-03-11,2117.669922,2120.6201170000004,2100.080078,2101.889893
1994-03-14,2121.320068,2170.050049,2121.080078,2169.399902
1994-03-15,2171.459961,2178.909912,2164.3798829999996,2178.909912
1994-03-16,2174.0,2187.179932,2166.929932,2168.110107
1994-03-17,2180.399902,2181.800049,2153.179932,2160.449951
1994-03-18,2154.570068,2155.580078,2129.659912,2140.389893
1994-03-21,2145.530029,2145.530029,2120.889893,2130.550049
1994-03-22,2134.699951,2153.3798829999996,2134.699951,2141.699951
1994-03-23,2152.669922,2168.72998,2152.669922,2162.959961
1994-03-24,2164.139893,2169.139893,2138.050049,2144.360107
1994-03-25,2138.6298829999996,2148.419922,2130.25,2144.0
1994-03-28,2109.6201170000004,2176.060059,2109.6201170000004,2167.719971
1994-03-29,2174.949951,2181.570068,2161.219971,2162.820068
1994-03-30,2152.219971,2158.100098,2136.0,2151.840088
1994-03-31,2141.76001,2145.909912,2131.639893,2142.8798829999996
1994-04-05,2134.25,2177.090088,2130.580078,2177.090088
1994-04-06,2187.47998,2196.189941,2183.469971,2184.889893
1994-04-07,2193.280029,2218.169922,2188.100098,2202.570068
1994-04-08,2211.669922,2215.429932,2197.919922,2203.179932
1994-04-11,2211.76001,2229.889893,2211.550049,2224.850098
1994-04-12,2232.560059,2233.080078,2206.850098,2211.189941
1994-04-13,2211.330078,2215.189941,2206.030029,2215.189941
1994-04-14,2217.72998,2219.399902,2191.560059,2198.23999
1994-04-15,2203.76001,2211.919922,2199.659912,2211.919922
1994-04-18,2221.820068,2234.199951,2216.540039,2218.3701170000004
1994-04-19,2224.030029,2224.280029,2172.610107,2193.889893
1994-04-20,2191.76001,2207.3798829999996,2182.939941,2194.090088
1994-04-21,2199.459961,2205.73999,2192.899902,2194.409912
1994-04-22,2204.27002,2219.8701170000004,2204.27002,2218.1298829999996
1994-04-25,2210.52002,2213.830078,2200.060059,2208.679932
1994-04-26,2214.939941,2245.48999,2213.580078,2241.360107
1994-04-27,2250.189941,2262.419922,2250.189941,2256.97998
1994-04-28,2265.159912,2267.600098,2237.820068,2237.820068
1994-04-29,2234.6298829999996,2253.6298829999996,2234.040039,2252.51001
1994-05-02,2261.22998,2277.949951,2261.22998,2266.719971
1994-05-03,2270.790039,2270.790039,2250.310059,2261.709961
1994-05-04,2257.439941,2261.469971,2240.5,2241.850098
1994-05-05,2245.73999,2249.780029,2225.77002,2249.780029
1994-05-06,2251.040039,2251.790039,2222.47998,2233.550049
1994-05-09,2226.149902,2226.149902,2215.01001,2218.77002
1994-05-10,2222.639893,2246.060059,2221.72998,2241.340088
1994-05-11,2249.909912,2251.790039,2238.360107,2248.02002
1994-05-13,2255.52002,2261.77002,2254.01001,2257.330078
1994-05-16,2263.0,2273.719971,2262.449951,2272.959961
1994-05-17,2274.050049,2275.320068,2258.699951,2268.110107
1994-05-18,2277.6298829999996,2281.719971,2253.860107,2254.209961
1994-05-19,2252.580078,2255.429932,2242.030029,2245.790039
1994-05-20,2246.1201170000004,2250.399902,2236.929932,2238.969971
1994-05-24,2228.459961,2228.459961,2177.719971,2188.01001
1994-05-25,2189.959961,2193.810059,2128.409912,2137.560059
1994-05-26,2144.3798829999996,2151.5,2129.02002,2146.0
1994-05-27,2149.6298829999996,2161.320068,2112.179932,2112.800049
1994-05-30,2120.199951,2129.8798829999996,2116.51001,2129.76001
1994-05-31,2113.600098,2140.169922,2108.909912,2137.340088
1994-06-01,2143.6201170000004,2146.6201170000004,2113.389893,2113.6201170000004
1994-06-03,2124.639893,2158.8798829999996,2121.969971,2158.8798829999996
1994-06-06,2165.280029,2170.25,2159.939941,2163.590088
1994-06-07,2159.439941,2159.820068,2123.669922,2131.800049
1994-06-08,2126.02002,2151.050049,2119.790039,2143.929932
1994-06-09,2140.399902,2140.719971,2124.5,2131.139893
1994-06-10,2136.090088,2143.580078,2132.040039,2143.580078
1994-06-13,2141.340088,2143.330078,2084.419922,2084.419922
1994-06-14,2087.850098,2089.340088,2048.73999,2088.439941
1994-06-15,2089.47998,2089.47998,2065.360107,2073.209961
1994-06-16,2058.830078,2059.77002,2040.890015,2047.290039
1994-06-17,2054.659912,2065.6298829999996,2029.97998,2031.800049
1994-06-20,2012.3299559999998,2014.4000239999998,1953.1500239999998,1986.4200440000002
1994-06-21,1984.680054,1992.380005,1955.119995,1957.0799559999998
1994-06-22,1956.880005,2006.680054,1956.859985,2004.930054
1994-06-23,2021.3499760000002,2033.6500239999998,2011.939941,2032.52002
1994-06-24,2014.699951,2019.109985,1995.969971,2005.069946
1994-06-27,1981.890015,2002.5,1973.1500239999998,2000.47998
1994-06-28,2013.22998,2030.97998,2011.52002,2022.25
1994-06-29,2019.4200440000002,2045.339966,2018.719971,2042.449951
1994-06-30,2047.819946,2057.800049,2019.469971,2020.8499760000002
1994-07-01,2024.7399899999998,2040.780029,2019.6500239999998,2040.689941
1994-07-04,2047.680054,2061.699951,2047.660034,2061.699951
1994-07-05,2068.360107,2068.360107,2029.4000239999998,2034.640015
1994-07-06,2027.969971,2038.9899899999998,2026.7399899999998,2031.3299559999998
1994-07-07,2036.060059,2052.399902,2035.72998,2049.100098
1994-07-08,2052.22998,2053.169922,2039.219971,2047.8299559999998
1994-07-11,2044.709961,2071.820068,2044.410034,2069.459961
1994-07-12,2072.48999,2073.77002,2039.660034,2048.570068
1994-07-13,2055.719971,2061.310059,2047.469971,2051.25
1994-07-14,2051.47998,2071.090088,2051.47998,2070.709961
1994-07-15,2073.709961,2104.48999,2070.6201170000004,2103.540039
1994-07-18,2095.25,2117.360107,2086.23999,2116.959961
1994-07-19,2122.429932,2133.219971,2118.889893,2129.860107
1994-07-20,2130.110107,2145.209961,2117.090088,2120.969971
1994-07-21,2123.3701170000004,2127.689941,2104.919922,2126.75
1994-07-22,2129.800049,2154.419922,2124.189941,2148.22998
1994-07-25,2138.6201170000004,2148.060059,2131.149902,2144.209961
1994-07-26,2148.48999,2168.780029,2143.090088,2163.320068
1994-07-27,2165.97998,2166.459961,2132.810059,2135.929932
1994-07-28,2126.5,2136.469971,2121.01001,2134.1201170000004
1994-07-29,2141.820068,2157.3701170000004,2138.01001,2152.189941
1994-08-01,2150.580078,2161.939941,2150.580078,2161.5
1994-08-02,2172.469971,2196.889893,2170.080078,2193.6298829999996
1994-08-03,2193.97998,2199.1298829999996,2187.909912,2190.830078
1994-08-04,2197.22998,2197.22998,2175.959961,2176.659912
1994-08-05,2172.199951,2189.149902,2171.1201170000004,2188.810059
1994-08-08,2188.909912,2188.97998,2176.320068,2182.320068
1994-08-09,2185.6298829999996,2185.6298829999996,2156.100098,2160.560059
1994-08-10,2155.100098,2167.1298829999996,2154.969971,2166.51001
1994-08-11,2174.199951,2177.459961,2146.530029,2156.310059
1994-08-12,2139.8701170000004,2140.27002,2119.570068,2133.73999
1994-08-15,2140.360107,2140.360107,2127.399902,2134.340088
1994-08-16,2133.76001,2158.1298829999996,2133.75,2152.649902
1994-08-17,2164.459961,2169.8701170000004,2157.580078,2166.560059
1994-08-18,2163.659912,2173.830078,2150.570068,2151.439941
1994-08-19,2145.429932,2150.469971,2141.469971,2143.840088
1994-08-22,2141.159912,2146.409912,2108.959961,2113.3701170000004
1994-08-23,2112.550049,2121.25,2094.1201170000004,2121.25
1994-08-24,2116.219971,2134.949951,2111.02002,2132.97998
1994-08-25,2144.3798829999996,2158.27002,2143.709961,2153.47998
1994-08-26,2148.699951,2191.800049,2143.219971,2190.580078
1994-08-29,2179.780029,2227.699951,2179.780029,2215.719971
1994-08-30,2215.449951,2219.98999,2204.209961,2205.820068
1994-08-31,2202.6201170000004,2222.949951,2195.3701170000004,2207.090088
1994-09-01,2209.570068,2213.689941,2185.27002,2185.780029
1994-09-02,2187.5,2215.75,2187.5,2197.3798829999996
1994-09-05,2188.1298829999996,2191.959961,2163.300049,2173.600098
1994-09-06,2169.3798829999996,2172.909912,2157.820068,2158.070068
1994-09-07,2163.25,2172.969971,2159.709961,2167.679932
1994-09-08,2174.27002,2179.27002,2170.830078,2178.100098
1994-09-09,2179.600098,2192.290039,2154.060059,2155.580078
1994-09-12,2156.340088,2157.060059,2146.6201170000004,2155.810059
1994-09-13,2152.560059,2157.159912,2136.48999,2157.149902
1994-09-14,2149.6201170000004,2149.780029,2114.48999,2118.169922
1994-09-15,2120.909912,2130.5,2115.290039,2129.360107
1994-09-16,2135.820068,2136.290039,2096.52002,2097.449951
1994-09-19,2102.909912,2104.090088,2094.429932,2100.550049
1994-09-20,2102.889893,2102.889893,2059.070068,2059.149902
1994-09-21,2051.679932,2087.139893,2051.409912,2067.169922
1994-09-22,2072.959961,2086.709961,2066.909912,2072.810059
1994-09-23,2077.949951,2107.1201170000004,2076.459961,2097.330078
1994-09-26,2097.080078,2099.399902,2056.540039,2057.830078
1994-09-27,2053.540039,2064.659912,2051.580078,2056.889893
1994-09-28,2063.73999,2073.850098,2063.73999,2070.360107
1994-09-29,2060.419922,2060.969971,2010.75,2016.0799559999998
1994-09-30,2009.949951,2014.469971,1984.6500239999998,2002.300049
1994-10-04,1995.800049,1995.800049,1978.569946,1988.6700440000002
1994-10-05,1978.119995,1979.680054,1930.550049,1946.4899899999998
1994-10-06,1955.75,1965.410034,1948.069946,1965.410034
1994-10-07,1962.4200440000002,1979.969971,1955.6500239999998,1977.6700440000002
1994-10-10,1987.5999760000002,2048.560059,1987.1500239999998,2048.560059
1994-10-11,2045.410034,2088.8798829999996,2045.410034,2087.709961
1994-10-12,2087.959961,2090.040039,2068.090088,2072.679932
1994-10-13,2064.409912,2112.919922,2061.98999,2108.080078
1994-10-14,2099.149902,2118.919922,2093.02002,2118.52002
1994-10-17,2106.959961,2147.030029,2090.689941,2095.580078
1994-10-18,2094.090088,2094.209961,2068.27002,2069.580078
1994-10-19,2071.040039,2074.790039,2046.6500239999998,2058.1298829999996
1994-10-20,2047.160034,2072.47998,2046.9899899999998,2048.149902
1994-10-21,2043.060059,2043.119995,2007.189941,2016.5999760000002
1994-10-24,2020.2600100000002,2026.339966,2015.3499760000002,2022.640015
1994-10-25,2009.880005,2009.880005,1975.439941,1995.8499760000002
1994-10-26,2003.359985,2024.959961,2003.359985,2009.449951
1994-10-27,2014.589966,2026.369995,2013.109985,2026.369995
1994-10-28,2032.890015,2065.580078,2032.560059,2064.860107
1994-10-31,2076.939941,2082.169922,2060.780029,2061.580078
1994-11-01,2052.219971,2070.030029,2047.609985,2066.179932
1994-11-02,2057.77002,2059.22998,2038.060059,2039.910034
1994-11-03,2045.719971,2062.449951,2036.719971,2061.3701170000004
1994-11-04,2066.330078,2076.889893,2062.919922,2069.389893
1994-11-07,2056.709961,2057.550049,2040.189941,2043.300049
1994-11-08,2045.3499760000002,2057.219971,2045.3499760000002,2056.360107
1994-11-09,2064.449951,2090.780029,2064.25,2090.780029
1994-11-10,2091.3701170000004,2101.360107,2076.659912,2098.040039
1994-11-11,2078.530029,2092.300049,2072.98999,2073.669922
1994-11-14,2086.610107,2093.3701170000004,2086.310059,2091.040039
1994-11-15,2098.429932,2115.899902,2098.0,2112.209961
1994-11-17,2104.8798829999996,2105.98999,2091.939941,2091.939941
1994-11-18,2100.97998,2100.97998,2078.51001,2089.47998
1994-11-21,2099.570068,2104.6201170000004,2096.919922,2097.199951
1994-11-22,2091.139893,2095.8701170000004,2064.070068,2073.290039
1994-11-23,2043.359985,2043.359985,2025.359985,2040.050049
1994-11-24,2041.6500239999998,2063.26001,2041.6500239999998,2058.790039
1994-11-25,2065.580078,2069.73999,2045.969971,2056.27002
1994-11-28,2060.540039,2071.310059,2047.359985,2050.820068
1994-11-29,2054.969971,2055.969971,2034.72998,2036.2399899999998
1994-11-30,2039.699951,2057.280029,2035.4899899999998,2057.280029
1994-12-01,2054.159912,2054.159912,2044.439941,2045.540039
1994-12-02,2035.72998,2046.439941,2035.589966,2042.380005
1994-12-05,2054.909912,2073.1201170000004,2054.909912,2067.26001
1994-12-06,2072.25,2072.939941,2042.0100100000002,2046.9899899999998
1994-12-07,2047.800049,2058.449951,2041.560059,2044.040039
1994-12-08,2045.4899899999998,2048.1201170000004,2038.869995,2041.8499760000002
1994-12-09,2034.4000239999998,2035.060059,2022.449951,2024.189941
1994-12-12,2026.199951,2033.819946,1998.199951,2003.640015
1994-12-13,2008.22998,2019.310059,2002.930054,2019.130005
1994-12-14,2017.6500239999998,2040.939941,2016.97998,2040.939941
1994-12-15,2046.9000239999998,2060.909912,2045.439941,2054.22998
1994-12-16,2059.939941,2071.1201170000004,2059.75,2069.899902
1994-12-19,2080.070068,2086.320068,2066.47998,2066.590088
1994-12-20,2063.98999,2082.3798829999996,2063.98999,2080.159912
1994-12-21,2084.169922,2095.820068,2082.919922,2095.5
1994-12-22,2100.969971,2103.800049,2093.26001,2102.25
1994-12-23,2102.909912,2104.439941,2092.669922,2100.97998
1994-12-27,2103.590088,2112.350098,2103.590088,2110.77002
1994-12-28,2116.25,2116.320068,2096.1298829999996,2097.340088
1994-12-29,2092.959961,2093.080078,2071.330078,2074.679932
1994-12-30,2095.800049,2098.8798829999996,2095.800049,2097.51001
1995-01-02,2091.469971,2092.330078,2078.459961,2079.189941
1995-01-03,2079.199951,2079.639893,2065.449951,2068.919922
1995-01-04,2076.1201170000004,2081.149902,2071.6298829999996,2072.899902
1995-01-05,2074.959961,2075.0,2050.600098,2051.459961
1995-01-06,2049.1201170000004,2059.02002,2045.8299559999998,2058.199951
1995-01-09,2061.610107,2068.669922,2052.050049,2053.409912
1995-01-10,2049.889893,2062.080078,2042.219971,2062.080078
1995-01-11,2059.070068,2067.580078,2052.98999,2061.76001
1995-01-12,2069.939941,2071.320068,2053.280029,2059.679932
1995-01-13,2061.199951,2066.399902,2057.550049,2064.139893
1995-01-16,2071.26001,2094.050049,2070.219971,2088.25
1995-01-17,2092.810059,2095.5,2076.969971,2081.389893
1995-01-18,2079.389893,2086.649902,2075.600098,2085.6201170000004
1995-01-19,2088.929932,2092.949951,2077.889893,2079.600098
1995-01-20,2072.959961,2072.959961,2048.75,2050.860107
1995-01-23,2036.790039,2036.8299559999998,2007.0999760000002,2013.030029
1995-01-24,2024.040039,2032.540039,2019.0,2027.6700440000002
1995-01-25,2021.290039,2028.449951,2013.77002,2026.969971
1995-01-26,2035.699951,2041.430054,2030.380005,2040.790039
1995-01-27,2032.689941,2035.560059,2022.969971,2030.560059
1995-01-30,2027.810059,2035.680054,2026.680054,2026.680054
1995-01-31,2026.660034,2029.839966,2018.339966,2024.819946
1995-02-01,2028.699951,2050.070068,2026.719971,2047.439941
1995-02-02,2046.339966,2046.410034,2038.030029,2038.459961
1995-02-03,2041.4899899999998,2079.090088,2041.280029,2077.939941
1995-02-06,2084.97998,2093.1201170000004,2083.159912,2085.080078
1995-02-07,2085.159912,2097.360107,2085.159912,2093.01001
1995-02-08,2095.800049,2095.800049,2084.719971,2087.780029
1995-02-09,2086.090088,2128.560059,2082.959961,2117.800049
1995-02-10,2123.959961,2136.429932,2123.959961,2127.560059
1995-02-13,2123.27002,2126.290039,2116.3701170000004,2118.959961
1995-02-14,2124.550049,2135.01001,2123.919922,2128.330078
1995-02-15,2126.780029,2137.830078,2121.810059,2135.48999
1995-02-16,2142.939941,2149.860107,2107.0,2112.060059
1995-02-17,2106.580078,2126.850098,2099.709961,2119.290039
1995-02-20,2110.5,2110.5,2101.1201170000004,2101.97998
1995-02-21,2107.25,2107.25,2091.929932,2101.820068
1995-02-22,2093.030029,2098.23999,2085.820068,2096.26001
1995-02-23,2100.419922,2127.77002,2100.419922,2126.439941
1995-02-24,2125.939941,2129.459961,2112.3701170000004,2117.590088
1995-02-27,2102.139893,2108.47998,2090.530029,2106.050049
1995-02-28,2111.3701170000004,2111.439941,2097.300049,2097.850098
1995-03-01,2100.199951,2131.3701170000004,2100.199951,2127.209961
1995-03-02,2129.469971,2131.77002,2115.01001,2116.639893
1995-03-03,2113.550049,2116.340088,2092.449951,2094.159912
1995-03-06,2086.800049,2092.98999,2060.610107,2069.949951
1995-03-07,2077.1201170000004,2087.23999,2039.839966,2041.2600100000002
1995-03-08,2017.5999760000002,2035.8499760000002,2013.6700440000002,2029.380005
1995-03-09,2041.459961,2045.540039,1984.1700440000002,1989.199951
1995-03-10,1992.459961,2014.180054,1965.4899899999998,2008.8499760000002
1995-03-13,2009.410034,2013.119995,1974.140015,1974.140015
1995-03-14,1973.300049,2023.369995,1965.069946,2022.5
1995-03-15,2023.689941,2023.689941,1995.219971,1995.219971
1995-03-16,2003.359985,2016.1500239999998,1992.1700440000002,2016.1500239999998
1995-03-17,2019.280029,2019.280029,1974.630005,1979.52002
1995-03-20,1979.380005,1992.709961,1979.2600100000002,1984.9899899999998
1995-03-21,1991.069946,2010.930054,1973.949951,1984.1500239999998
1995-03-22,1979.339966,1990.540039,1971.7600100000002,1978.069946
1995-03-23,1977.1500239999998,1977.1500239999998,1913.4200440000002,1935.0799559999998
1995-03-24,1940.9899899999998,1943.459961,1918.390015,1935.869995
1995-03-27,1944.2600100000002,1956.8299559999998,1928.719971,1928.819946
1995-03-28,1931.52002,1945.449951,1896.550049,1911.699951
1995-03-29,1903.7600100000002,1921.300049,1891.709961,1918.8499760000002
1995-03-30,1924.189941,1966.839966,1923.7399899999998,1949.7600100000002
1995-03-31,1955.089966,1955.589966,1910.0799559999998,1914.689941
1995-04-03,1916.1700440000002,1943.77002,1908.8299559999998,1934.959961
1995-04-04,1940.339966,1972.4200440000002,1939.319946,1965.680054
1995-04-05,1966.469971,1977.280029,1961.6700440000002,1972.589966
1995-04-06,1961.02002,1987.530029,1954.97998,1976.52002
1995-04-07,1976.439941,1987.069946,1975.660034,1978.709961
1995-04-10,1986.959961,1993.969971,1968.969971,1980.810059
1995-04-11,1988.72998,1993.130005,1978.800049,1979.2600100000002
1995-04-12,1976.810059,1991.719971,1976.810059,1991.0799559999998
1995-04-13,1994.4899899999998,1994.5100100000002,1981.089966,1982.9899899999998
1995-04-18,1971.1500239999998,1971.1500239999998,1953.790039,1954.619995
1995-04-19,1944.77002,1951.540039,1938.7399899999998,1943.880005
1995-04-20,1949.959961,1959.060059,1946.810059,1955.3299559999998
1995-04-21,1963.6700440000002,1990.089966,1963.290039,1987.699951
1995-04-24,1983.0,1990.119995,1971.3499760000002,1978.969971
1995-04-25,1988.439941,2014.0999760000002,1985.97998,2007.569946
1995-04-26,2014.199951,2030.380005,2012.0799559999998,2028.52002
1995-04-27,2031.839966,2031.839966,2018.939941,2024.25
1995-04-28,2024.869995,2028.540039,2015.709961,2017.949951
1995-05-02,2022.810059,2037.869995,2022.810059,2036.469971
1995-05-03,2040.640015,2041.430054,2027.319946,2037.9899899999998
1995-05-04,2046.030029,2052.659912,2029.619995,2034.1500239999998
1995-05-05,2031.709961,2033.910034,2020.52002,2021.219971
1995-05-08,2021.040039,2030.6500239999998,2018.9000239999998,2030.6500239999998
1995-05-09,2037.25,2053.060059,2037.25,2050.659912
1995-05-10,2054.590088,2067.219971,2052.48999,2064.409912
1995-05-11,2069.060059,2086.409912,2058.23999,2086.409912
1995-05-12,2100.860107,2104.51001,2091.98999,2102.399902
1995-05-15,2097.199951,2100.25,2086.52002,2092.0
1995-05-16,2087.189941,2116.679932,2082.060059,2109.360107
1995-05-17,2112.550049,2112.580078,2086.290039,2088.98999
1995-05-18,2085.199951,2098.139893,2081.080078,2083.800049
1995-05-19,2065.389893,2070.3798829999996,2052.889893,2064.419922
1995-05-22,2069.360107,2097.350098,2068.199951,2096.8701170000004
1995-05-23,2097.600098,2101.709961,2078.719971,2083.550049
1995-05-24,2092.6298829999996,2113.070068,2092.6298829999996,2105.8798829999996
1995-05-26,2091.060059,2091.060059,2065.709961,2065.709961
1995-05-29,2059.22998,2069.530029,2058.23999,2069.26001
1995-05-30,2072.409912,2088.360107,2072.409912,2081.459961
1995-05-31,2089.290039,2100.100098,2083.3798829999996,2099.949951
1995-06-01,2116.639893,2135.3701170000004,2112.8701170000004,2119.23999
1995-06-02,2121.429932,2139.320068,2117.310059,2132.719971
1995-06-06,2141.550049,2154.649902,2139.600098,2154.169922
1995-06-07,2144.47998,2144.47998,2135.139893,2136.719971
