Date,Close
2017-02-28,35497.0
2017-03-31,37899.0
2017-04-30,39225.0
2017-05-31,39679.0
2017-06-30,41454.0
2017-07-31,38073.0
2017-08-31,37099.0
2017-09-30,38047.0
2017-10-31,38333.0
2017-11-30,38848.0
2017-12-31,51197.0
2018-01-31,39017.0
2018-02-28,40443.0
2018-03-31,42364.0
2018-04-30,43381.0
2018-05-31,44076.0
2018-06-30,45848.0
2018-07-31,42413.0
2018-08-31,41364.0
2018-09-30,41774.0
2018-10-31,42332.0
2018-11-30,42595.0
2018-12-31,55569.0
2019-01-31,42263.0
2019-02-28,43062.0
2019-03-31,46324.0
2019-04-30,48030.0
2019-05-31,47926.0
2019-06-30,49348.0
2019-07-31,46509.0
2019-08-31,44961.0
2019-09-30,45541.0
2019-10-31,46549.0
2019-11-30,46285.0
2019-12-31,62239.0
