Date,Close,Open,High,Low,Vol.,Change %
2004-11-24,4125.3,4140.25,4140.25,4114.27,-,0.29%
2004-11-23,4113.37,4143.72,4160.22,4107.4,-,-0.26%
2004-11-22,4123.98,4115.91,4123.98,4088.59,-,-0.26%
2004-11-19,4134.89,4179.76,4202.45,4133.22,-,-1.05%
2004-11-18,4178.68,4167.15,4191.04,4160.28,-,-0.11%
2004-11-17,4183.41,4126.6,4183.41,4116.21,-,1.61%
2004-11-16,4117.22,4139.49,4144.02,4106.87,-,-0.41%
2004-11-15,4134.34,4162.93,4171.98,4130.11,-,-0.22%
2004-11-12,4143.35,4149.01,4162.37,4135.88,-,0.30%
2004-11-11,4130.81,4081.06,4141.15,4078.09,-,1.02%
2004-11-10,4089.13,4074.43,4103.51,4074.43,-,0.59%
2004-11-09,4065.33,4075.63,4086.06,4058.99,-,-0.09%
2004-11-08,4068.97,4063.83,4081.01,4051.61,-,0.13%
2004-11-05,4063.58,4075.01,4111.78,4048.05,-,0.55%
2004-11-04,4041.38,4032.61,4041.38,4013.87,-,0.06%
2004-11-03,4039.04,4061.41,4073.53,4028.24,-,0.04%
2004-11-02,4037.57,4017.83,4042.36,4010.6,-,0.62%
2004-11-01,4012.64,3961.18,4017.85,3959.25,-,1.32%
2004-10-29,3960.25,3965.0,3994.19,3950.3,-,0.02%
2004-10-28,3959.59,3951.7,3975.82,3947.93,-,0.78%
2004-10-27,3929.03,3882.02,3929.03,3866.17,-,1.73%
2004-10-26,3862.26,3861.5,3870.89,3843.58,-,0.20%
2004-10-25,3854.41,3880.48,3880.48,3838.98,-,-2.05%
2004-10-22,3935.14,3932.62,3968.47,3924.43,-,0.03%
2004-10-21,3934.06,3929.36,3947.1,3894.88,-,0.55%
2004-10-20,3912.4,3918.36,3918.36,3889.72,-,-1.30%
2004-10-19,3964.13,3944.74,3983.45,3944.74,-,1.25%
2004-10-18,3915.17,3926.51,3937.4,3897.61,-,-0.18%
2004-10-15,3922.11,3937.21,3937.21,3897.48,-,-0.47%
2004-10-14,3940.46,3961.34,3961.34,3928.9,-,-0.89%
2004-10-13,3976.03,3968.5,4015.7,3968.5,-,0.47%
2004-10-12,3957.6,4011.22,4011.22,3943.74,-,-1.50%
2004-10-11,4017.82,4011.83,4026.99,4004.93,-,0.06%
2004-10-08,4015.54,4028.79,4065.98,4001.52,-,-0.69%
2004-10-07,4043.36,4062.94,4077.33,4034.26,-,-0.16%
2004-10-06,4049.66,4046.3,4062.19,4030.74,-,0.02%
2004-10-05,4048.71,4034.3,4078.5,4023.75,-,0.38%
2004-10-04,4033.28,4005.64,4059.27,4005.64,-,0.96%
2004-10-01,3994.96,3895.15,3996.11,3895.15,-,2.62%
2004-09-30,3892.9,3934.59,3950.66,3887.83,-,-0.70%
2004-09-29,3920.36,3883.59,3944.13,3883.59,-,0.98%
2004-09-28,3882.27,3867.5,3888.85,3848.28,-,0.20%
2004-09-27,3874.37,3905.74,3905.74,3859.37,-,-0.92%
2004-09-24,3910.3,3900.52,3917.72,3887.84,-,0.12%
2004-09-23,3905.66,3927.41,3929.32,3895.13,-,-0.93%
2004-09-22,3942.35,3989.85,3999.47,3935.76,-,-1.22%
2004-09-21,3991.02,3977.07,3998.5,3968.63,-,0.34%
2004-09-20,3977.68,3986.33,3986.33,3954.16,-,-0.26%
2004-09-17,3988.07,3962.82,4000.13,3955.82,-,0.62%
2004-09-16,3963.65,3941.57,3968.14,3940.96,-,0.56%
2004-09-15,3941.75,3949.55,3970.99,3928.32,-,-0.15%
2004-09-14,3947.75,3954.49,3955.04,3933.26,-,-0.14%
2004-09-13,3953.31,3890.29,3953.31,3890.29,-,1.73%
2004-09-10,3886.03,3855.41,3896.6,3855.41,-,0.90%
2004-09-09,3851.22,3867.97,3867.97,3836.04,-,-0.85%
2004-09-08,3884.16,3890.69,3898.73,3875.4,-,-0.13%
2004-09-07,3889.04,3888.54,3905.11,3873.53,-,0.04%
2004-09-06,3887.58,3867.45,3891.62,3867.45,-,0.53%
2004-09-03,3866.99,3834.68,3882.78,3823.2,-,0.87%
2004-09-02,3833.45,3814.99,3844.53,3797.98,-,0.41%
2004-09-01,3817.62,3794.17,3827.87,3792.25,-,0.86%
2004-08-31,3785.21,3829.74,3829.74,3778.19,-,-1.40%
2004-08-30,3838.85,3848.8,3852.94,3818.75,-,-0.32%
2004-08-27,3851.18,3833.49,3856.03,3811.7,-,0.49%
2004-08-26,3832.28,3796.58,3839.32,3796.58,-,1.15%
2004-08-25,3788.88,3790.13,3801.76,3770.78,-,0.47%
2004-08-24,3771.0,3771.09,3799.89,3766.39,-,-0.03%
2004-08-23,3772.14,3722.23,3782.37,3722.23,-,1.60%
2004-08-20,3712.61,3716.6,3723.84,3689.86,-,-0.28%
2004-08-19,3722.99,3729.87,3758.51,3706.1,-,-0.09%
2004-08-18,3726.5,3704.8,3728.41,3677.93,-,0.56%
2004-08-17,3705.73,3696.21,3735.84,3679.22,-,0.18%
2004-08-16,3699.11,3643.08,3703.41,3618.58,-,1.43%
2004-08-13,3646.99,3648.89,3662.78,3618.69,-,-0.30%
2004-08-12,3658.11,3683.66,3708.33,3632.45,-,-0.57%
2004-08-11,3678.91,3722.61,3731.45,3636.96,-,-1.12%
2004-08-10,3720.64,3691.61,3721.31,3685.92,-,0.82%
2004-08-09,3690.33,3726.51,3736.55,3666.05,-,-1.00%
2004-08-06,3727.74,3818.78,3818.78,3719.46,-,-2.65%
2004-08-05,3829.03,3834.27,3858.66,3828.69,-,0.14%
2004-08-04,3823.74,3867.47,3867.47,3807.25,-,-1.38%
2004-08-03,3877.32,3869.14,3891.78,3864.79,-,0.38%
2004-08-02,3862.71,3891.18,3891.18,3841.73,-,-0.84%
2004-07-30,3895.61,3900.89,3911.3,3867.08,-,0.15%
2004-07-29,3889.68,3815.36,3895.35,3815.36,-,2.17%
2004-07-28,3807.21,3829.04,3856.66,3797.74,-,-0.18%
2004-07-27,3814.08,3755.43,3815.12,3755.43,-,1.64%
2004-07-26,3752.59,3795.66,3811.38,3749.04,-,-1.18%
2004-07-23,3797.33,3805.3,3824.76,3785.29,-,-0.10%
2004-07-22,3801.05,3867.21,3867.21,3796.29,-,-1.97%
2004-07-21,3877.48,3849.64,3899.42,3849.64,-,1.04%
2004-07-20,3837.6,3809.36,3839.73,3785.34,-,0.65%
2004-07-19,3812.63,3845.03,3845.8,3812.63,-,-0.87%
2004-07-16,3845.93,3848.14,3883.06,3837.63,-,-0.03%
2004-07-15,3847.19,3898.2,3898.2,3847.19,-,-1.32%
2004-07-14,3898.84,3894.57,3898.84,3851.35,-,-0.13%
2004-07-13,3903.88,3897.31,3919.24,3892.14,-,0.27%
2004-07-12,3893.24,3911.54,3928.07,3884.42,-,-0.80%
2004-07-09,3924.49,3932.26,3932.59,3882.75,-,-0.25%
2004-07-08,3934.48,3921.42,3936.99,3894.73,-,0.10%
2004-07-07,3930.58,3944.36,3958.89,3922.46,-,-0.36%
2004-07-06,3944.88,4001.54,4008.1,3935.92,-,-1.27%
2004-07-05,3995.73,3998.19,4011.54,3991.16,-,-0.08%
2004-07-02,3998.77,4030.46,4030.46,3990.5,-,-0.90%
2004-07-01,4035.02,4078.36,4101.52,4026.56,-,-0.44%
2004-06-30,4052.73,4070.07,4090.75,4052.73,-,-0.42%
2004-06-29,4069.73,4067.92,4086.07,4050.22,-,0.01%
2004-06-28,4069.35,4016.82,4076.58,4004.5,-,1.40%
2004-06-25,4013.35,4006.74,4020.16,3987.02,-,0.16%
2004-06-24,4007.05,3954.21,4012.67,3954.21,-,1.57%
2004-06-23,3945.1,3933.85,3966.89,3933.85,-,0.43%
2004-06-22,3928.39,3985.42,3985.42,3916.42,-,-1.53%
2004-06-21,3989.31,4008.5,4029.11,3977.8,-,-0.26%
2004-06-18,3999.79,3976.3,4004.86,3966.22,-,0.36%
2004-06-17,3985.46,3996.98,4018.6,3971.77,-,-0.44%
2004-06-16,4003.24,3991.08,4014.81,3991.08,-,0.40%
2004-06-15,3987.3,3946.17,3995.43,3933.12,-,0.98%
2004-06-14,3948.65,4008.61,4008.61,3939.17,-,-1.64%
2004-06-11,4014.56,4017.45,4019.38,3993.27,-,-0.18%
2004-06-10,4021.64,3997.21,4027.4,3992.53,-,0.60%
2004-06-09,3997.76,4024.39,4036.46,3990.64,-,-0.53%
2004-06-08,4018.95,4021.79,4040.77,4003.12,-,0.03%
2004-06-07,4017.81,3973.45,4025.08,3973.45,-,1.41%
2004-06-04,3961.93,3917.8,3973.57,3913.77,-,1.14%
2004-06-03,3917.08,3890.27,3917.66,3870.84,-,0.74%
2004-06-02,3888.31,3868.94,3917.73,3868.94,-,0.62%
2004-06-01,3864.18,3924.3,3929.88,3856.04,-,-1.46%
2004-05-31,3921.41,3904.39,3927.95,3898.4,-,0.48%
2004-05-28,3902.72,3921.89,3940.71,3892.31,-,-0.27%
2004-05-27,3913.33,3872.03,3926.62,3872.03,-,1.18%
2004-05-26,3867.52,3830.72,3901.31,3830.72,-,1.03%
2004-05-25,3828.07,3859.64,3859.64,3809.98,-,-1.03%
2004-05-24,3867.84,3842.41,3901.48,3842.41,-,0.94%
2004-05-21,3831.84,3842.24,3869.2,3808.6,-,-0.19%
2004-05-20,3839.32,3855.63,3855.63,3812.04,-,-0.85%
2004-05-19,3872.26,3799.43,3883.15,3799.43,-,2.19%
2004-05-18,3789.24,3756.86,3796.73,3754.06,-,0.93%
2004-05-17,3754.37,3801.47,3801.47,3710.02,-,-1.28%
2004-05-14,3803.1,3824.55,3833.02,3769.59,-,-0.57%
2004-05-13,3824.93,3781.75,3827.03,3779.75,-,1.29%
2004-05-12,3776.24,3846.69,3851.74,3769.88,-,-1.91%
2004-05-11,3849.84,3790.71,3850.52,3790.71,-,1.72%
2004-05-10,3784.61,3894.98,3894.98,3776.36,-,-2.85%
2004-05-07,3895.64,3909.61,3923.16,3852.9,-,-0.35%
2004-05-06,3909.46,4011.83,4012.92,3900.51,-,-2.80%
2004-05-05,4022.1,3975.66,4029.32,3964.29,-,0.79%
2004-05-04,3990.75,4002.28,4018.71,3976.21,-,-0.42%
2004-05-03,4007.65,3972.88,4011.44,3945.52,-,0.56%
2004-04-30,3985.21,3998.53,4008.07,3968.86,-,-0.59%
2004-04-29,4008.91,4051.25,4061.95,3987.0,-,-1.40%
2004-04-28,4065.74,4130.49,4133.86,4062.59,-,-1.65%
2004-04-27,4134.1,4124.69,4151.08,4112.86,-,0.20%
2004-04-26,4125.83,4105.97,4156.89,4105.97,-,0.54%
2004-04-23,4103.62,4080.37,4129.14,4080.37,-,1.10%
2004-04-22,4059.15,4043.37,4062.83,4002.45,-,0.82%
2004-04-21,4026.15,4050.47,4055.26,4013.3,-,-0.86%
2004-04-20,4061.13,4034.28,4083.27,4034.28,-,0.90%
2004-04-19,4025.07,4033.0,4040.68,3995.59,-,-0.22%
2004-04-16,4033.98,4004.61,4043.53,3986.62,-,0.73%
2004-04-15,4004.61,4011.27,4034.32,3989.21,-,-0.20%
2004-04-14,4012.77,4058.91,4058.91,3970.02,-,-1.44%
2004-04-13,4071.42,4016.09,4094.23,4016.09,-,1.44%
2004-04-08,4013.53,4030.56,4058.29,4004.57,-,0.31%
2004-04-07,4001.16,4023.71,4048.61,4000.44,-,-0.54%
2004-04-06,4022.81,4064.75,4065.71,4010.73,-,-0.64%
2004-04-05,4048.6,4015.23,4059.08,4006.47,-,1.02%
2004-04-02,4007.6,3924.48,4008.08,3921.5,-,2.11%
2004-04-01,3924.85,3858.34,3928.63,3857.04,-,1.77%
2004-03-31,3856.7,3876.47,3901.05,3840.11,-,-0.45%
2004-03-30,3874.04,3880.4,3883.66,3845.57,-,-0.19%
2004-03-29,3881.25,3828.04,3886.36,3823.67,-,1.54%
2004-03-26,3822.33,3834.85,3849.99,3802.23,-,0.27%
2004-03-25,3811.92,3729.76,3811.92,3729.76,-,2.30%
2004-03-24,3726.07,3732.3,3758.44,3692.4,-,-0.07%
2004-03-23,3728.82,3722.95,3772.84,3715.41,-,-0.01%
2004-03-22,3729.23,3802.53,3802.53,3696.18,-,-2.35%
2004-03-19,3819.15,3838.38,3863.01,3805.15,-,-0.22%
2004-03-18,3827.43,3898.38,3902.74,3821.88,-,-1.78%
2004-03-17,3896.79,3828.26,3902.85,3828.26,-,1.95%
2004-03-16,3822.37,3810.88,3851.01,3775.11,-,0.30%
2004-03-15,3810.76,3908.61,3909.87,3807.94,-,-2.67%
2004-03-12,3915.38,3879.63,3920.41,3824.54,-,0.27%
2004-03-11,3904.95,4040.51,4040.51,3875.59,-,-3.46%
2004-03-10,4044.7,4077.64,4077.64,4024.81,-,-1.05%
2004-03-09,4087.55,4143.98,4143.98,4077.03,-,-1.41%
2004-03-08,4145.99,4131.34,4163.19,4131.34,-,0.48%
2004-03-05,4126.14,4136.79,4151.84,4090.9,-,-0.18%
2004-03-04,4133.78,4077.31,4138.85,4077.31,-,1.52%
2004-03-03,4071.7,4088.89,4096.41,4058.11,-,-0.70%
2004-03-02,4100.34,4057.08,4101.06,4057.08,-,1.13%
2004-03-01,4054.43,4026.19,4061.1,4026.19,-,0.90%
2004-02-27,4018.16,4027.36,4052.58,4017.91,-,0.26%
2004-02-26,4007.81,4008.39,4019.31,3973.8,-,0.31%
2004-02-25,3995.34,3993.3,4008.03,3960.41,-,0.10%
2004-02-24,3991.42,4067.91,4067.91,3967.87,-,-1.90%
2004-02-23,4068.71,4074.11,4106.08,4065.25,-,-0.11%
2004-02-20,4073.35,4124.51,4135.55,4055.56,-,-1.65%
2004-02-19,4141.53,4099.92,4147.34,4099.92,-,1.13%
2004-02-18,4095.34,4096.73,4111.5,4085.29,-,-0.01%
2004-02-17,4095.86,4073.77,4099.8,4070.65,-,0.62%
2004-02-16,4070.46,4054.96,4070.46,4040.49,-,0.33%
2004-02-13,4057.05,4121.45,4130.75,4047.92,-,-1.57%
2004-02-12,4121.65,4138.17,4150.56,4106.31,-,-0.01%
2004-02-11,4122.16,4111.89,4125.59,4101.14,-,0.28%
2004-02-10,4110.8,4100.75,4114.78,4083.33,-,0.29%
2004-02-09,4098.97,4051.36,4102.46,4051.36,-,1.33%
2004-02-06,4044.99,4015.02,4053.02,4007.87,-,0.75%
2004-02-05,4014.79,4025.4,4054.93,4009.56,-,-0.34%
2004-02-04,4028.37,4050.08,4050.08,4008.8,-,-0.72%
2004-02-03,4057.51,4074.42,4075.8,4019.0,-,-0.35%
2004-02-02,4071.6,4062.79,4087.21,4046.3,-,0.32%
2004-01-30,4058.6,4106.65,4116.52,4048.52,-,-0.91%
2004-01-29,4095.71,4117.58,4126.64,4092.05,-,-1.31%
2004-01-28,4150.24,4124.49,4157.18,4105.97,-,0.38%
2004-01-27,4134.42,4141.86,4175.48,4129.12,-,0.14%
2004-01-26,4128.68,4152.09,4152.09,4116.07,-,-0.56%
2004-01-23,4151.83,4140.76,4164.26,4130.86,-,0.29%
2004-01-22,4139.86,4144.04,4171.49,4129.23,-,0.04%
2004-01-21,4138.04,4109.64,4138.04,4099.47,-,0.77%
2004-01-20,4106.41,4141.33,4156.08,4101.54,-,-0.81%
2004-01-19,4139.92,4111.89,4151.72,4111.89,-,0.69%
2004-01-16,4111.64,4090.8,4122.93,4090.8,-,1.05%
2004-01-15,4068.75,4047.63,4081.62,4026.91,-,0.33%
2004-01-14,4055.21,3993.33,4056.23,3980.33,-,1.48%
2004-01-13,3996.22,4006.85,4033.67,3990.61,-,0.01%
2004-01-12,3995.91,4010.05,4010.05,3980.19,-,-0.50%
2004-01-09,4016.18,4059.1,4073.33,3982.83,-,-0.72%
2004-01-08,4045.43,4013.15,4070.47,4013.15,-,1.02%
2004-01-07,4004.4,4039.65,4050.99,3985.95,-,-0.77%
2004-01-06,4035.44,4038.42,4047.03,4003.48,-,-0.01%
2004-01-05,4035.9,4019.94,4040.98,4001.49,-,0.43%
2004-01-02,4018.5,3969.04,4022.96,3969.04,-,1.35%
2003-12-30,3965.16,3957.93,3996.28,3957.93,-,0.31%
2003-12-29,3952.72,3907.57,3957.23,3907.57,-,1.27%
2003-12-23,3903.34,3884.1,3913.26,3884.1,-,0.68%
2003-12-22,3876.94,3891.67,3909.41,3870.56,-,-0.55%
2003-12-19,3898.42,3881.97,3907.91,3876.44,-,0.71%
2003-12-18,3870.88,3847.32,3878.89,3823.71,-,0.61%
2003-12-17,3847.57,3870.16,3880.07,3840.96,-,-0.48%
2003-12-16,3865.98,3862.82,3878.63,3835.94,-,-0.24%
2003-12-15,3875.47,3866.92,3930.26,3866.92,-,0.40%
2003-12-12,3860.13,3864.59,3904.43,3847.63,-,0.03%
2003-12-11,3858.85,3833.22,3864.34,3826.93,-,0.99%
2003-12-10,3820.92,3841.87,3847.93,3798.0,-,-0.66%
2003-12-09,3846.18,3812.92,3878.45,3812.92,-,1.04%
2003-12-08,3806.54,3834.89,3834.89,3778.73,-,-0.92%
2003-12-05,3841.73,3856.48,3874.55,3813.6,-,-0.85%
2003-12-04,3874.78,3871.5,3894.82,3848.02,-,-0.02%
2003-12-03,3875.66,3808.3,3875.66,3801.76,-,1.74%
2003-12-02,3809.26,3821.64,3838.09,3788.93,-,-0.31%
2003-12-01,3821.2,3752.72,3829.46,3752.72,-,2.01%
2003-11-28,3745.95,3748.23,3771.1,3692.01,-,0.03%
2003-11-27,3744.99,3741.63,3756.11,3729.18,-,0.86%
2003-11-26,3712.98,3731.29,3786.37,3712.98,-,-0.54%
2003-11-25,3733.16,3744.47,3767.92,3727.8,-,-0.11%
2003-11-24,3737.09,3642.7,3743.37,3642.7,-,2.60%
2003-11-21,3642.25,3637.62,3658.22,3619.92,-,0.12%
2003-11-20,3638.04,3663.63,3671.38,3576.52,-,-0.39%
2003-11-19,3652.29,3659.97,3659.97,3594.61,-,-0.38%
2003-11-18,3666.28,3693.08,3715.88,3644.96,-,-0.22%
2003-11-17,3674.54,3792.89,3792.89,3664.95,-,-3.24%
2003-11-14,3797.4,3752.18,3812.9,3746.91,-,0.84%
2003-11-13,3765.59,3756.3,3813.2,3739.25,-,0.46%
2003-11-12,3748.34,3730.14,3754.35,3696.95,-,0.50%
2003-11-11,3729.87,3739.47,3739.47,3699.99,-,-0.44%
2003-11-10,3746.24,3778.27,3789.29,3737.25,-,-0.96%
2003-11-07,3782.56,3744.41,3814.21,3744.41,-,1.30%
2003-11-06,3733.93,3719.85,3759.87,3683.46,-,0.44%
2003-11-05,3717.7,3737.32,3745.18,3690.87,-,-0.64%
2003-11-04,3741.71,3742.53,3768.54,3724.21,-,-0.07%
2003-11-03,3744.5,3657.61,3750.25,3651.77,-,2.42%
2003-10-31,3655.99,3639.36,3657.62,3612.67,-,0.45%
2003-10-30,3639.66,3620.0,3675.78,3583.47,-,0.67%
2003-10-29,3615.42,3597.52,3627.18,3583.79,-,0.79%
2003-10-28,3586.93,3531.98,3600.75,3531.98,-,1.99%
2003-10-27,3517.1,3459.07,3529.43,3459.07,-,1.87%
2003-10-24,3452.64,3495.21,3495.21,3439.09,-,-1.27%
2003-10-23,3497.14,3486.91,3502.95,3423.34,-,0.19%
2003-10-22,3490.6,3560.93,3571.3,3488.75,-,-2.50%
2003-10-21,3580.08,3567.35,3593.5,3536.8,-,0.58%
2003-10-20,3559.33,3520.54,3566.64,3496.57,-,1.21%
2003-10-17,3516.67,3577.64,3593.75,3510.81,-,-1.71%
2003-10-16,3577.72,3568.72,3594.96,3524.1,-,0.20%
2003-10-15,3570.58,3542.25,3606.0,3540.84,-,0.92%
2003-10-14,3538.13,3543.17,3567.12,3504.46,-,-0.01%
2003-10-13,3538.39,3480.13,3554.53,3480.13,-,1.93%
2003-10-10,3471.25,3479.22,3512.21,3455.96,-,-0.31%
2003-10-09,3481.9,3395.03,3491.2,3389.14,-,2.55%
2003-10-08,3395.33,3357.7,3432.09,3342.91,-,1.18%
2003-10-07,3355.78,3407.72,3409.22,3332.82,-,-1.44%
2003-10-06,3404.91,3414.06,3416.75,3379.53,-,-0.41%
2003-10-03,3419.0,3283.38,3439.89,3283.38,-,4.34%
2003-10-02,3276.64,3330.94,3354.64,3267.99,-,-1.60%
2003-10-01,3329.83,3255.76,3329.83,3217.4,-,2.24%
2003-09-30,3256.78,3317.59,3330.22,3202.87,-,-2.00%
2003-09-29,3323.38,3324.0,3364.58,3280.1,-,-0.04%
2003-09-26,3324.85,3325.76,3345.14,3275.54,-,-0.04%
2003-09-25,3326.27,3305.54,3361.83,3301.39,-,0.57%
2003-09-24,3307.34,3414.66,3450.94,3285.98,-,-3.04%
2003-09-23,3411.02,3459.4,3483.77,3396.32,-,-1.31%
2003-09-22,3456.27,3578.16,3578.16,3456.27,-,-3.42%
2003-09-19,3578.7,3617.13,3629.59,3578.7,-,-0.92%
2003-09-18,3612.02,3562.88,3623.61,3554.01,-,1.43%
2003-09-17,3561.03,3573.29,3613.22,3551.81,-,-0.10%
2003-09-16,3564.75,3522.81,3568.68,3508.87,-,1.38%
2003-09-15,3516.31,3512.28,3547.33,3506.38,-,0.24%
2003-09-12,3508.06,3564.55,3573.2,3473.79,-,-1.65%
2003-09-11,3566.85,3525.5,3566.85,3495.11,-,0.85%
2003-09-10,3536.87,3586.8,3586.8,3524.17,-,-1.60%
2003-09-09,3594.4,3645.88,3670.3,3583.37,-,-1.29%
2003-09-08,3641.53,3612.85,3656.62,3612.39,-,0.94%
2003-09-05,3607.71,3671.93,3676.88,3597.59,-,-1.66%
2003-09-04,3668.67,3638.92,3671.42,3628.95,-,0.58%
2003-09-03,3647.51,3570.25,3656.67,3570.25,-,2.25%
2003-09-02,3567.2,3570.09,3588.46,3536.26,-,-0.11%
2003-09-01,3571.22,3493.34,3577.87,3493.34,-,2.49%
2003-08-29,3484.58,3510.32,3531.8,3479.92,-,-0.23%
2003-08-28,3492.67,3486.37,3530.14,3465.68,-,0.28%
2003-08-27,3483.08,3462.16,3493.46,3451.81,-,0.80%
2003-08-26,3455.48,3498.89,3532.24,3438.86,-,-1.27%
2003-08-25,3500.09,3547.65,3547.65,3489.77,-,-1.38%
2003-08-22,3549.05,3563.3,3588.53,3534.42,-,-0.46%
2003-08-21,3565.47,3501.41,3565.47,3501.41,-,1.83%
2003-08-20,3501.23,3507.25,3515.17,3461.38,-,-0.09%
2003-08-19,3504.53,3511.05,3545.08,3486.44,-,-0.08%
2003-08-18,3507.23,3447.58,3507.23,3447.58,-,1.84%
2003-08-15,3443.93,3449.56,3470.53,3434.23,-,-0.25%
2003-08-14,3452.7,3398.13,3452.7,3379.5,-,1.58%
2003-08-13,3398.89,3388.55,3428.98,3376.3,-,0.51%
2003-08-12,3381.71,3342.59,3399.76,3342.59,-,1.26%
2003-08-11,3339.58,3333.07,3361.67,3309.85,-,0.22%
2003-08-08,3332.24,3339.87,3367.17,3309.22,-,0.01%
2003-08-07,3331.89,3370.5,3370.5,3299.77,-,-1.30%
2003-08-06,3375.66,3427.49,3427.49,3318.16,-,-1.82%
2003-08-05,3438.36,3414.1,3454.76,3399.2,-,0.97%
2003-08-04,3405.31,3433.72,3464.6,3363.95,-,-0.98%
2003-08-01,3438.89,3481.81,3481.81,3403.03,-,-1.40%
2003-07-31,3487.86,3432.75,3487.86,3399.86,-,1.72%
2003-07-30,3429.03,3418.49,3449.21,3395.74,-,0.03%
2003-07-29,3428.12,3417.51,3452.18,3373.63,-,0.30%
2003-07-28,3417.77,3360.67,3425.45,3360.67,-,1.81%
2003-07-25,3356.89,3367.71,3371.93,3313.56,-,-0.53%
2003-07-24,3374.82,3305.81,3377.59,3281.95,-,2.13%
2003-07-23,3304.48,3323.7,3338.77,3277.24,-,-0.41%
2003-07-22,3318.15,3295.34,3321.88,3254.19,-,0.95%
2003-07-21,3287.0,3370.07,3390.61,3281.06,-,-2.37%
2003-07-18,3366.71,3328.91,3378.14,3328.06,-,1.08%
2003-07-17,3330.68,3384.86,3384.86,3312.9,-,-1.68%
2003-07-16,3387.64,3385.18,3430.76,3358.68,-,0.09%
2003-07-15,3384.69,3391.84,3429.89,3372.5,-,-0.34%
2003-07-14,3396.07,3335.12,3404.47,3333.97,-,2.09%
2003-07-11,3326.51,3264.58,3332.12,3245.45,-,1.73%
2003-07-10,3269.84,3322.04,3322.04,3255.89,-,-1.58%
2003-07-09,3322.43,3343.13,3358.06,3299.74,-,-0.66%
2003-07-08,3344.46,3335.0,3363.43,3308.79,-,0.35%
2003-07-07,3332.87,3244.94,3359.01,3244.94,-,2.88%
2003-07-04,3239.61,3237.8,3243.73,3213.61,-,-0.07%
2003-07-03,3241.92,3237.05,3261.58,3196.73,-,0.03%
2003-07-02,3241.04,3148.1,3243.04,3148.1,-,3.00%
2003-07-01,3146.55,3217.21,3217.21,3119.35,-,-2.30%
2003-06-30,3220.58,3228.81,3271.31,3181.76,-,-0.13%
2003-06-27,3224.66,3251.87,3263.12,3207.13,-,-0.51%
2003-06-26,3241.22,3194.98,3246.67,3157.7,-,1.33%
2003-06-25,3198.82,3217.23,3237.48,3180.03,-,-0.58%
2003-06-24,3217.34,3185.18,3228.37,3165.25,-,0.97%
2003-06-23,3186.39,3236.96,3246.25,3173.18,-,-1.62%
2003-06-20,3238.98,3237.23,3267.67,3218.05,-,-0.25%
2003-06-19,3247.11,3304.24,3324.44,3217.46,-,-1.73%
2003-06-18,3304.15,3280.04,3316.07,3263.33,-,0.54%
2003-06-17,3286.48,3276.16,3321.5,3264.1,-,0.67%
2003-06-16,3264.5,3156.8,3264.5,3122.4,-,3.02%
2003-06-13,3168.71,3220.82,3246.14,3157.29,-,-1.58%
2003-06-12,3219.47,3180.61,3253.7,3180.61,-,1.30%
2003-06-11,3178.15,3145.52,3191.33,3133.65,-,1.20%
2003-06-10,3140.34,3088.61,3149.44,3076.77,-,1.47%
2003-06-09,3094.76,3124.59,3132.76,3075.19,-,-1.05%
2003-06-06,3127.46,3054.99,3146.91,3054.99,-,2.89%
2003-06-05,3039.76,3086.65,3106.27,3020.46,-,-1.31%
2003-06-04,3080.02,3030.29,3099.82,3020.16,-,1.76%
2003-06-03,3026.82,3062.86,3062.86,3003.16,-,-1.23%
2003-06-02,3064.56,2990.93,3066.04,2990.93,-,2.75%
2003-05-30,2982.68,2907.73,2997.62,2906.42,-,2.61%
2003-05-29,2906.71,2914.18,2968.43,2897.1,-,-0.44%
2003-05-28,2919.54,2885.53,2958.21,2885.53,-,1.60%
2003-05-27,2873.6,2827.66,2875.14,2769.45,-,1.60%
2003-05-26,2828.28,2821.54,2855.28,2812.4,-,0.19%
2003-05-23,2822.83,2867.1,2886.07,2804.13,-,-1.48%
2003-05-22,2865.21,2826.47,2865.21,2817.63,-,1.34%
2003-05-21,2827.25,2841.33,2853.04,2773.77,-,-0.41%
2003-05-20,2838.93,2848.19,2875.4,2820.41,-,-0.41%
2003-05-19,2850.68,2976.38,2976.38,2841.02,-,-4.63%
2003-05-16,2989.08,2987.45,3029.49,2952.18,-,-0.01%
2003-05-15,2989.38,2926.79,2989.38,2902.52,-,2.17%
2003-05-14,2926.03,2906.95,2960.23,2888.2,-,0.55%
2003-05-13,2909.95,2941.57,2951.99,2883.31,-,-0.93%
2003-05-12,2937.26,2961.14,2972.72,2871.61,-,-0.65%
2003-05-09,2956.59,2892.63,2956.59,2861.7,-,2.44%
2003-05-08,2886.08,3005.12,3016.57,2884.51,-,-3.98%
2003-05-07,3005.64,3063.41,3068.08,2992.79,-,-2.00%
2003-05-06,3066.95,3002.4,3066.95,2977.62,-,1.79%
2003-05-05,3013.04,2991.74,3039.26,2978.71,-,0.91%
2003-05-02,2986.0,2938.72,2986.0,2888.46,-,1.49%
2003-04-30,2942.04,2914.47,2967.08,2914.02,-,1.14%
2003-04-29,2908.96,2958.12,3004.79,2908.96,-,-1.52%
2003-04-28,2953.92,2834.46,2953.92,2821.35,-,4.08%
